rankdate,1,2,3,4,5,LS,cons,Date,Mkt-RF,SMB,HML,RMW,CMA,RF
2014-08,0.04922609671848013,0.04401412736660929,0.049318067615658365,0.042855134615384614,0.02877285714285714,-0.020453239575622992,0,201408,4.24,0.31,-0.45,-0.63,-0.69,0.0
2014-09,-0.03428801873935264,-0.039030684021543985,-0.05013200704225352,-0.06201520804195805,-0.07567687676056338,-0.04138885802121074,0,201409,-1.97,-3.73,-1.34,1.31,-0.49,0.0
2014-10,0.06671098960138648,0.06176212305025996,0.0490855164644714,0.032951898601398605,-0.017902537102473495,-0.08461352670385998,0,201410,2.52,3.72,-1.81,-0.55,-0.09,0.0
2014-11,0.0176416346483705,0.01623317094017094,0.0034865652920962205,-0.006319738596491227,-0.03691965224913495,-0.05456128689750545,0,201411,2.55,-2.28,-3.09,1.5,0.26,0.0
2014-12,0.02766410865874363,0.022965879999999998,0.018434625641025642,0.031173073170731706,0.015449230103806229,-0.0122148785549374,0,201412,-0.06,2.86,2.27,-1.22,0.96,0.0
2015-01,-0.03351301672240802,-0.04006541135972461,-0.04401548364888125,-0.03229695840554593,-0.033535975986277874,-2.295926386985253e-05,0,201501,-3.11,-0.91,-3.58,1.6,-1.66,0.0
2015-02,0.06659145091514143,0.06861513028764805,0.06882972443674176,0.07063511525423728,0.0785104385665529,0.011918987651411472,0,201502,6.13,0.31,-1.86,-1.1,-1.79,0.0
2015-03,0.01620206196213425,0.011692808394160585,0.008917775179856115,0.007721887884267631,-0.017303973166368513,-0.03350603512850277,0,201503,-1.12,3.07,-0.37,0.09,-0.51,0.0
2015-04,-0.014131165725047079,-0.014981369090909092,0.008701660749506904,-0.014228064393939394,0.00043629787234042455,0.014567463597387503,0,201504,0.59,-3.06,1.82,0.02,-0.65,0.0
2015-05,0.020517638733705774,0.015549268199233721,0.023153441458733208,0.016632348425196848,0.0017617109826589586,-0.018755927751046817,0,201505,1.36,0.82,-1.14,-1.78,-0.72,0.0
2015-06,0.0032700284191829482,0.007686098958333333,0.006133672072072072,0.008374892086330936,-0.015529000000000003,-0.01879902841918295,0,201506,-1.53,2.89,-0.79,0.45,-1.57,0.0
2015-07,0.008935747870528109,-0.0016820363636363628,-0.015165820244328096,-0.03757696092362345,-0.08259292756183745,-0.09152867543236556,0,201507,1.54,-4.58,-4.13,0.31,-2.46,0.0
2015-08,-0.0361782133105802,-0.050691640933572715,-0.06053012807017544,-0.046705859130434776,-0.053268068783068785,-0.017089855472488584,0,201508,-6.04,0.24,2.77,0.69,1.24,0.0
2015-09,-0.024391539130434785,-0.04202408406304729,-0.0514192670157068,-0.08206473555166374,-0.12017948426573427,-0.09578794513529948,0,201509,-3.07,-2.8,0.56,1.8,-0.6,0.0
