rankdate,BEQ1,BEQ2,BEQ3,BEA1s,BEA2s
1990-05,-0.00677130150528943,-0.0105828818871027,-0.02285659572137,0.0612967401328265,0.085923573772133
1990-06,0.00244518502487812,-0.0116656777870759,-0.0186451674962265,0.0631455429584065,0.0875198376674017
1990-07,-0.00795455582068518,-0.0219147161312653,-0.00975499422902941,0.0698455875827226,0.0917232047477027
1990-08,0.0177376086979986,-0.0142891614308838,0.0147555859869967,0.0903679680846806,0.108488360705488
1990-09,0.0037176092974999,-0.00300157652493284,0.0197115051133962,0.107659614106736,0.117441455674693
1990-10,-0.0168138694010719,0.016112726073828,0.047760409431351,0.121907372665217,0.12765890431992
1990-11,-0.0183397716360974,0.0213603382343175,0.031925356733455,0.10435028245397,0.109926319828693
1990-12,-0.0114644433276224,0.0116094650565151,0.0102213643196439,0.101354554593702,0.103046549302557
1991-01,-0.0101617515299145,0.0117488447636536,-3.62293139189925e-05,0.0828989019414622,0.0863294894072991
1991-02,0.0105544145083577,0.0170735612159189,-0.00894304999068378,0.0713889782878347,0.0766420724776287
1991-03,0.0457488027152621,-0.0114014823636879,-0.00850423505814165,0.0620673172800252,0.0713632218857086
1991-04,0.0365065867707638,-0.00856681989116573,-0.0207859169048746,0.0579192223215802,0.0671558562381963
1991-05,0.0221386714049024,-0.0146300425106696,-0.021219930992048,0.0551955030556934,0.0653091645130515
1991-06,0.0341192504791611,-0.00668264959082349,-0.0147732237823513,0.0543175219491016,0.0674321470638892
1991-07,0.0201394730823875,-0.0246148490138124,-0.00980563480088701,0.0504960463888048,0.062746828285346
1991-08,0.00916330386582788,-0.0232103540442869,-0.0109820934574328,0.0463946178109688,0.0586972528130868
1991-09,-0.00576181774934168,-0.0202145697815129,-0.0103428154975171,0.0439162342850814,0.0572299041607484
1991-10,-0.0254237474680068,-0.0157379494457767,-0.0143959658358045,0.042640834282762,0.0543832108963404
1991-11,-0.0253546089288631,0.00501303154532756,-0.00598179584874689,0.0446788820763595,0.0546150074673973
1991-12,-0.019441405747365,-0.000427688212891807,-0.00668600821165901,0.0431096928217224,0.0495446075639088
1992-01,-0.0168099603962275,-0.0180581054417954,-0.0121141725986339,0.0306608946384413,0.0417896250215112
1992-02,0.00176352217202045,-0.0146933573399813,-0.0120754580737892,0.0271577563496659,0.0432969190873766
1992-03,0.00958537958007312,-0.0150347333409346,-0.0157117869335346,0.0281375708469765,0.0453545696471084
1992-04,0.00484462050802677,-0.0136205597904968,-0.0201895040460693,0.029693522359559,0.045424197029957
1992-05,-0.0102837624904586,-0.0126373789323725,-0.0214624608164253,0.0269896704910326,0.0443083917813017
1992-06,-0.00131906513567549,-0.0163581006282341,-0.0227255472960044,0.0282887721305283,0.0459276982511421
1992-07,-0.0109730622245962,-0.0247278097104729,-0.0226894164831926,0.0251849564141324,0.0437770470436578
1992-08,-0.016364760140541,-0.0268114595193559,-0.020749210935105,0.0247178345478634,0.0435253740869877
1992-09,-0.0217078096665652,-0.0253362162967519,-0.0216829603791339,0.0239439317398765,0.041392651060024
1992-10,-0.0263542559409621,-0.0236177872005643,-0.0238649486680549,0.0220036164094429,0.0396544841716369
1992-11,-0.0275533582594993,-0.0225700395649507,-0.0195118215244476,0.0189317726172289,0.0350018968028831
1992-12,-0.0253760962946144,-0.0184890689926046,-0.0185918614425667,0.0173587969405532,0.032851945834678
1993-01,-0.0237536774763766,-0.0248276497478507,-0.0149542719561599,0.0159228293106377,0.0303677836836542
1993-02,-0.00468717309477174,-0.0251336320162949,-0.0233946148064844,0.017405148220111,0.0367945909944829
1993-03,0.00976411246355191,-0.0216963279178436,-0.0221654005004475,0.0175783861614575,0.0366410336793715
1993-04,-0.0148833180861942,-0.0145656157825368,-0.0278813314578906,0.0189515569999012,0.0374901996069173
1993-05,-0.0161445781559464,-0.0218828835532524,-0.028614136876784,0.0181765817975528,0.0353433788579102
1993-06,-0.0174792644279465,-0.0243630837131983,-0.0279309845339342,0.0183667185982467,0.0359222299155466
1993-07,-0.0167311433803426,-0.0297437812681063,-0.024682562245489,0.0178559465925835,0.0348349678466123
1993-08,-0.0129960654835998,-0.0286439416614379,-0.0172559812397975,0.0173153236968727,0.0318072798609267
1993-09,-0.0187200554055575,-0.0280143500885312,-0.021485323272403,0.0164208857983025,0.0306840918091293
1993-10,-0.0266544093236999,-0.0266976457897503,-0.021563137112858,0.0153093757470879,0.0285013693875302
1993-11,-0.0297423859784769,-0.0193871605243034,-0.0223848497336314,0.0158635662081765,0.0282210019493863
1993-12,-0.0278765304702905,-0.0192932350536835,-0.0207563471308211,0.0152835249323075,0.0263378089399606
1994-01,-0.0248965521839544,-0.0207687729249781,-0.021726082049419,0.0135873751387398,0.0245490236432924
1994-02,-0.00984850673243216,-0.0222867097517391,-0.0207214450104912,0.0151630282362081,0.0284469080607556
1994-03,-0.00270830831483991,-0.0218843902949196,-0.0189211191956055,0.0173527060979829,0.0321700644490857
1994-04,-0.0156412323572451,-0.0189652276628756,-0.0294348600770419,0.0177013960883696,0.0322465271936634
1994-05,-0.017634440410878,-0.0223806435634013,-0.0293088421785159,0.0175765287197019,0.0322175643793154
1994-06,-0.018497797465847,-0.0226435412563342,-0.0270893440449764,0.0181793021749178,0.033358747148896
1994-07,-0.0171922597062642,-0.0303459314814527,-0.0249988653205849,0.0173528582475989,0.0322629902686747
1994-08,-0.0200990587885787,-0.0288697944926022,-0.0134183823143271,0.0155915354613413,0.0301230712564529
1994-09,-0.0230711448276021,-0.0281650217860039,-0.0227129709439334,0.0149295700580642,0.0293984381856631
1994-10,-0.0397510448682385,-0.017339231280754,-0.0243726292308341,0.014882207291355,0.0290737459366641
1994-11,-0.0339721034420852,-0.0143473034283808,-0.0262700992109693,0.0161147891095031,0.0309119897780907
1994-12,-0.0298317251898826,-0.017216928286385,-0.0206783588512496,0.0166516899776167,0.0309911235233354
1995-01,-0.0257414648806813,-0.0188559674071259,-0.0272758874334918,0.0146336531091703,0.0298385011004116
1995-02,-0.00445691848013273,-0.030896956844971,-0.0285850169231757,0.0144834019788341,0.033165677279857
1995-03,0.00975509192463398,-0.0300811593440264,-0.0282368860393788,0.0151454454970792,0.033708470287029
1995-04,-0.017081023939703,-0.0278471618621318,-0.0413926279741504,0.0151552075474454,0.0338141561121116
1995-05,-0.0221956240982082,-0.0321440915200956,-0.0352435811991664,0.0151146777615292,0.0338837099235316
1995-06,-0.027603800578877,-0.0309359664822614,-0.0329030466520536,0.0141928544998594,0.0329848387310328
1995-07,-0.0290294302341874,-0.0402690119499753,-0.0233640470335207,0.0133769522902461,0.0306773919123973
1995-08,-0.0264826194225621,-0.0350729759515324,-0.017510907367196,0.0129187276824728,0.0297711249622189
1995-09,-0.0280912405573271,-0.031826343916569,-0.0197492650097144,0.0130856559632782,0.0298129180126287
1995-10,-0.0408640131136627,-0.0204344018016953,-0.0217988571399583,0.015092575159709,0.0316736333613793
1995-11,-0.033664934559205,-0.017987186081855,-0.0269679470858065,0.0155649431360266,0.0295501898029882
1995-12,-0.0309415321328625,-0.0221316184447926,-0.0237685976971487,0.0161209771119684,0.0291672933735055
1996-01,-0.0273805446462048,-0.0263412675107894,-0.0225461023449437,0.0154175264652521,0.0288881740653982
1996-02,-0.00622190177139827,-0.0288975822994888,-0.028757856895611,0.0165344591369899,0.0319010360733046
1996-03,0.0130353742623051,-0.0263987317021004,-0.0261482818510554,0.0173341289247415,0.0321167532859807
1996-04,-0.0238072588235501,-0.0246154389514147,-0.0378914076764581,0.0164193381939025,0.0287410290180331
1996-05,-0.0269221329879541,-0.0264680545876388,-0.0302199450396844,0.0151267678532681,0.0276995591506179
1996-06,-0.0272494429487236,-0.0256577199832367,-0.0249905400551654,0.0165585445275487,0.0297334333453798
1996-07,-0.0299741765031738,-0.0377502943421569,-0.0126138104173912,0.0188517781817793,0.033963929609877
1996-08,-0.0258923429602866,-0.0296631907766395,-0.0082449310504663,0.0172813532612658,0.0317868196384815
1996-09,-0.0277533295612836,-0.0243933662270491,-0.0137626835061723,0.0162332898375896,0.029900477137917
1996-10,-0.0386105724945625,-0.0150321507251926,-0.0160735867985405,0.0165417962878775,0.0311426603117942
1996-11,-0.0283658424239561,-0.00276055863352407,-0.021409581169507,0.016061736142359,0.0299103648468399
1996-12,-0.0218609048373272,-0.0144404803374216,-0.0172594106199482,0.016192027419712,0.0303775941994036
1997-01,-0.0194143298242384,-0.0173708072026432,-0.0174128698815064,0.0147610168516082,0.0292754664591943
1997-02,0.00604997264071948,-0.0232828841847699,-0.0214988005035253,0.0173420392589419,0.0365043435608763
1997-03,0.0203891017796872,-0.0204043541415524,-0.0216508972859426,0.0210709981800608,0.0417063944457126
1997-04,-0.00958535187033745,-0.0157884705907559,-0.030826225132372,0.0230569436248492,0.0426939820167114
1997-05,-0.00671360297694944,-0.0231680704935335,-0.0216301376260234,0.0199141574149345,0.0374412078058533
1997-06,-0.00889894577651843,-0.0199215982389021,-0.0139803929484599,0.0185702745836683,0.0355353739082618
1997-07,-0.0156843973203686,-0.0300782322561331,-0.00569456914464915,0.0172487405347286,0.0338630096335581
1997-08,-0.0135095515335857,-0.019587913251738,0.00355755321117967,0.0163119712123897,0.0324137535663381
1997-09,-0.0161572321294682,-0.0157706572558624,-0.0134001145034556,0.0144216727882781,0.029860375892534
1997-10,-0.0302438088326256,-0.00739574354016347,-0.0143648710729683,0.0147970857110908,0.03090789018049
1997-11,-0.0172784511170971,-0.00502276896972746,-0.0192008103160808,0.0157998701068642,0.0319998954661546
1997-12,-0.011229812381032,-0.0082224044205046,-0.0158192070216917,0.0175891863321801,0.034078612400846
1998-01,-0.00933637040465746,-0.0113737326150493,-0.0145418308024199,0.0168333165495394,0.0347712913645285
1998-02,0.0178079764039573,-0.017525620754614,-0.0190136031146813,0.0171835219668988,0.0388772434883024
1998-03,0.0202983938242137,-0.0158379529134916,-0.0200061034216007,0.0168940126330874,0.0392896084642335
1998-04,-0.00945366658909704,-0.016002984827244,-0.0237270338378142,0.016481492222676,0.037605772300715
1998-05,-0.011992932124927,-0.0207071935085326,-0.0141652348246088,0.018672118582613,0.0417133688602452
1998-06,-0.0138297092852375,-0.0208925381445665,-0.00910760644029191,0.0196525857425143,0.0430396804803223
1998-07,-0.0176929868845415,-0.0255062540870346,0.0026154174845329,0.0222562918782651,0.0462985193523309
1998-08,-0.0159697075381995,-0.00840678299396089,0.0443503361820539,0.0368110873006735,0.0615278269305051
1998-09,-0.0224013540907684,-0.00320240336061546,0.0233705846527801,0.0350340726985933,0.0587978840000591
1998-10,-0.029710518154434,0.00900559805327024,0.0146473008551401,0.0338814223551633,0.0532461922035665
1998-11,-0.0107351334984521,0.0125770012220777,-0.00478144439927952,0.0295017241041465,0.0456582160612396
1998-12,-0.00500194554112248,0.00418826848116956,0.0024454105938305,0.0308754496271864,0.0456542024941973
1999-01,-0.00796988284288033,-0.00418581562148313,0.00306854363315964,0.0252493760701058,0.0409613288831327
1999-02,0.0459380078432183,-0.00331573229334807,-0.00271724652833527,0.0317001379047174,0.0519985800366871
1999-03,0.0631680135797801,-0.000902342028208643,-0.00215220045575761,0.0332883649012451,0.053858725899255
1999-04,0.0168818126548884,0.00273741653162107,-0.0141707583270969,0.0280414615766225,0.0484290509539575
1999-05,-0.00563254633133776,-0.00627285698311008,0.00266019365734366,0.0252427143889867,0.0445516194418479
1999-06,-0.00540575093004843,-0.0125840903713603,0.00121360371085667,0.0232850750419567,0.0428808517669633
1999-07,-0.00964013019299094,-0.021467743801576,0.00446077353911374,0.0223784238898469,0.0418800484297926
1999-08,-0.00729928719729318,-0.00589808084316551,0.00949947429794825,0.0230568268965487,0.0434010314316476
1999-09,-0.00571177011607918,-0.00381112456435804,0.00752647095544691,0.023566766066625,0.043724990394651
1999-10,-0.0248681496043259,0.00351902366291683,0.00383820550832255,0.0252577596012798,0.0443047685802607
1999-11,-0.0154750062751011,0.00803801217640506,-0.00560896491879149,0.0221092421416875,0.039263062478155
1999-12,-0.0129933255900919,0.00185278708905368,-0.00402444141793371,0.0204205810842127,0.0369990541482561
2000-01,-0.0142869179777429,-0.0065705689118341,-0.00761042970015686,0.0188325367072228,0.0364846104210757
2000-02,0.000968824453166704,-0.0059903303962741,-0.0167819025087235,0.0196579319302647,0.0404443648463951
2000-03,0.0206428193151127,-0.00204699277158418,-0.0175664644522963,0.0210340827381345,0.0393902019441535
2000-04,-0.00286297556471985,-0.000958437160328842,-0.0283184325585645,0.0239112509913026,0.0431187518655777
2000-05,-0.00532128544714831,-0.0106361764415494,-0.00543807653506539,0.0281727069744535,0.0490183113325737
2000-06,-0.00293395940721872,-0.0145766867822324,0.00212354646117121,0.0264930735794355,0.0473907793593463
2000-07,-0.00213778012698977,-0.0322232108604523,0.0242634749174952,0.0241449589113893,0.0466378962987167
2000-08,0.00630553251461617,-0.00938077168515705,0.0197567713628001,0.0235197998099502,0.0450271250524612
2000-09,0.00208648705500627,0.0119499671628613,0.0119376530105562,0.0270878962224097,0.0498191266979988
2000-10,-0.0192842863848611,0.0396685470818735,0.0219222177030788,0.0326122232317702,0.0537378946008297
2000-11,0.0290308362082427,0.0560713267058899,0.0415338280252831,0.0500635144270867,0.0644744030225139
2000-12,0.0868635084602643,0.0981174231079506,0.0808022375118339,0.0632585093601469,0.073451188620257
2001-01,0.0414957885010028,0.0320382234950448,0.047076359982276,0.0331699953809137,0.0498256089127932
2001-02,0.149658646538686,0.0106235410731099,0.0715719167398577,0.0480962213714114,0.0714783416155466
2001-03,0.339646276649797,0.0395235648299382,0.058388380023942,0.0635422098714178,0.0824222443511395
2001-04,0.239296829548129,0.0520922048562405,-0.0107449827931964,0.0507530222682139,0.0710260338059492
2001-05,0.131755042607565,0.0439653547669069,0.02833690404266,0.0417425545605472,0.061448539333694
2001-06,0.111618263254657,0.00874206614124276,0.0431911607080132,0.0422881533945245,0.0607488309158604
2001-07,0.0618928787591791,-0.00310838227944454,0.0778816426087072,0.0446441186287403,0.0636347415910792
2001-08,0.0502673283546639,0.0593467654122641,0.0755488521699022,0.0472187487804345,0.0674404693433447
2001-09,0.0743015924343296,0.0889391448473979,0.0710618040773401,0.0618788332837932,0.0893262291559054
2001-10,-0.00248215301100992,0.108351864457238,0.0550381259942261,0.0513062535563933,0.0669130564075214
2001-11,0.04689375654171,0.113722320586347,0.0320515968924704,0.0428872826676996,0.0525338121475098
2001-12,0.0417366515353078,0.0425234404571479,0.0263054460936844,0.0366086797131574,0.044607469847175
2002-01,0.0451963403385114,0.0296984627202566,0.0264586724484353,0.0345522902187965,0.0437070408830486
2002-02,0.203688776694028,0.029428871484091,0.0203964516191329,0.0433785807590173,0.0534011025065826
2002-03,0.218692351100445,0.0321583921034397,0.00878982486239963,0.0316887656854887,0.047356664915175
2002-04,0.16519598267044,0.0357036888629679,-0.00293460057483,0.0286521666005359,0.0459845712130153
2002-05,0.047265080067409,0.0212659567517319,0.0480572840509508,0.0305739556985446,0.0491432942010496
2002-06,0.0383065794053035,0.0115167112271735,0.0715466883746679,0.0399096784032316,0.0571014994972286
2002-07,0.03362496527532,-0.00167301438486073,0.120858949259703,0.0485488897263519,0.0662122720504529
2002-08,0.0467804203943057,0.0648328271410563,0.140844835752346,0.0460451554389273,0.0615101373140225
2002-09,0.0736095277287271,0.0871180788816259,0.181687183698759,0.0656454151274012,0.0659665485251627
2002-10,0.0150188191501983,0.081715958682339,0.0936760113584844,0.0488899703594925,0.054721110784034
2002-11,0.0266735597028781,0.0627912724355475,0.0130193439531983,0.0282767846648473,0.0393436299259058
2002-12,0.0336394811789585,0.0451957736452811,0.0287942171523114,0.0322109600049792,0.0409066262985678
2003-01,0.0314122962284037,0.0320131804686247,0.0483992852751237,0.0285496087923632,0.0383515828146228
2003-02,0.0931289108637791,0.0172135715998518,0.0140006905164007,0.0300837041494041,0.0432749528043934
2003-03,0.125878172324383,0.0102159560887983,0.016730086509046,0.0277547794815015,0.0396533311422314
2003-04,0.0330150565468894,0.00587787160350128,-0.0158519717323239,0.018557939766767,0.0311410988722813
2003-05,0.00990976945823448,-0.0152941315880471,-0.00114545874333257,0.013115027323423,0.0258730621255122
2003-06,-0.00140075582667991,-0.0149901653621965,-0.00315437800708275,0.0115841951310461,0.0235779236193251
2003-07,-0.00571890080186161,-0.0260901305815634,0.000122148173180061,0.00996924634870652,0.0205415436452099
2003-08,-0.0118898925303282,-0.0103426519329589,0.0105307226999325,0.00902636981519117,0.0183995264802476
2003-09,-0.0159999933680722,-0.0115805936302462,-0.00077369104940298,0.00774689602818814,0.0168893613250607
2003-10,-0.025183235997578,-0.00708414393408524,-0.00479124725364554,0.00695318865650647,0.0145238256856488
2003-11,-0.0136986116190977,0.002885681107235,-0.00894570426451264,0.00646177157824887,0.0130053299684656
2003-12,-0.0130880250302684,-0.00254936770157551,-0.0121883170455411,0.00586654360701308,0.01215782720713
2004-01,-0.0134721830861383,-0.0049489416703139,-0.0151195441926145,0.00522750832228282,0.0110401062990188
2004-02,0.00592566041188651,-0.0118979370802631,-0.0175112448323754,0.00540631284224857,0.011378416648991
2004-03,0.0104943853232488,-0.0133624420131289,-0.0214052221232779,0.0054665420793375,0.0116010597984837
2004-04,0.00389505319069939,-0.0183320833057964,-0.0261469950638277,0.00622995722446448,0.0129906652503806
2004-05,-0.00923431153853896,-0.0240004443655911,-0.0163846988331672,0.00586688283243412,0.0135471225980506
2004-06,-0.0156048146826378,-0.0219773854210892,-0.0144039798364466,0.00592836570059909,0.0135338484283442
2004-07,-0.0166265930508442,-0.0285007494565743,-0.00902982330906127,0.00791015284602303,0.0160491854462162
2004-08,-0.0197151338037972,-0.0147157133467026,0.00181912807215743,0.0079062823243193,0.0158401039736989
2004-09,-0.0208638621902595,-0.0121248688702846,-0.0110518800943203,0.00725017998625558,0.0150697404738715
2004-10,-0.0271643293757787,-0.0100110933566979,-0.0142817672267657,0.00730477947678983,0.0147875512967844
2004-11,-0.0134821468873414,-0.00136257761775308,-0.0194951457741029,0.00596108433336927,0.0121145750028399
2004-12,-0.0132329902488705,-0.0134648858591168,-0.0161581432875426,0.00516239913125931,0.0110403551810417
2005-01,-0.00903842509385503,-0.0177846062382466,-0.0179386864265766,0.00574824791174165,0.0120312811452035
2005-02,0.00916584285449814,-0.0180421781397027,-0.0228476176967366,0.00618145641365696,0.0130876884036545
2005-03,0.0132937833211432,-0.0146510152139473,-0.0238151174111017,0.00698162221102848,0.0152483238466208
2005-04,0.000278666525732843,-0.0137533056371518,-0.0275026972172791,0.00833792693716389,0.0177483417153146
2005-05,-0.0114688924506056,-0.0189014670048238,-0.0152747114475332,0.00746542061006437,0.0159434341520007
2005-06,-0.00712545974527702,-0.0196971806922258,-0.0137636423790889,0.00764300718000467,0.0163244061473261
2005-07,-0.00993756274105748,-0.0234637756287969,-0.0122508648165036,0.00727751354134156,0.0154408788628336
2005-08,-0.0126864057734074,-0.0142701259750889,-0.000353322035230794,0.00758041021246206,0.0162795175853349
2005-09,-0.0159490457339036,-0.0126399240485387,-0.00495200223019435,0.00741416472058067,0.0159935595030305
2005-10,-0.0302291943972792,-0.00210779832942432,-0.0112812547082325,0.00793043165017453,0.0181525689236843
2005-11,-0.0140833579245735,0.0205079196634633,-0.0162786448401053,0.00800579596836367,0.0178999646003622
2005-12,-0.01268723170404,0.00147349254780974,-0.0150330859491674,0.00716264581974137,0.0175442129015157
2006-01,-0.00934187377151789,-0.00458064056635182,-0.0144832102605608,0.00648395614814504,0.0157674803553141
2006-02,0.0100967241778737,-0.0102526575189097,-0.0226177941641624,0.00713912069019617,0.0174741570724121
2006-03,0.0174475633383954,-0.0124071788015539,-0.0197281154468283,0.00700668608318808,0.0184742302716342
2006-04,0.00198724903791462,-0.0137711009359152,-0.032751875624247,0.00720282719814145,0.019131081875939
2006-05,-0.00688403886874551,-0.0218369066933715,-0.0165281899789316,0.00863573308356594,0.0216990855175933
2006-06,-0.00841303970283489,-0.0229048266315118,-0.0135384812172038,0.00873126942367531,0.02248958042857
2006-07,-0.00195364550539847,-0.0337159449828375,-0.00375457177202085,0.0105434154581736,0.0249896410778497
2006-08,-0.00543335826390195,-0.0111620671496638,0.00146677309933614,0.0100595323649488,0.0248677409704937
2006-09,-0.00432862306139432,-0.00776086418991637,-0.00507175969167265,0.0102558809618927,0.025693851214684
2006-10,-0.0294968959073996,-0.00220535316450156,-0.0138577983913513,0.00911683932280388,0.0231152341464926
2006-11,-0.0089338830039175,0.000656855606668169,-0.010126582141896,0.00897836327732213,0.0225556505795322
2006-12,-0.00801342171716019,-0.00845799815647164,-0.00741838480427987,0.00897367284906956,0.0230349111037662
2007-01,-0.00582026081875085,-0.00563738186248081,-0.00707166479776795,0.00868987701124208,0.0226822139545254
2007-02,0.0241815179955286,-0.00725260718994176,-0.0217359521563111,0.00946336355717152,0.0255182700114583
2007-03,0.0501328548296425,-0.00445932466747696,-0.0166272666693537,0.0101907574625192,0.0296027626691544
2007-04,0.00425521310473757,-0.00290606123664361,-0.0306267778413247,0.0107070217791558,0.0307940904306943
2007-05,0.0013179726708032,-0.0122578261879029,-0.00712147582559946,0.0113764370869928,0.0306960487881777
2007-06,0.0051965924303888,-0.0146145775662281,-0.00214250401279796,0.0122910601902035,0.0339332455826486
2007-07,0.000759135876170091,-0.0296918524280698,0.00834310838364026,0.0143157018760318,0.0385951238194982
2007-08,-0.00146531726402388,-0.00211532282244989,0.0105731571259227,0.0164654567426923,0.0418084504259589
2007-09,-0.00396528642602762,-0.00029292032866674,0.0125859996007515,0.0167644119216698,0.0420105928496724
2007-10,-0.0259543843427555,0.00896504082062895,0.0177230704007555,0.0179101638576193,0.0446561897861147
2007-11,-0.00137164023729457,0.0346779507245478,0.0441053677741678,0.0241021402666446,0.0518742366775462
2007-12,0.0036789038965892,0.0167223148894453,0.0549553120625989,0.0245423108345966,0.0529813610188206
2008-01,0.00932328612370936,0.0265531262359842,0.0295917713732684,0.025158361155289,0.0587562481238693
2008-02,0.0597112681852873,0.038544253520264,0.0037893149658857,0.0270491235322751,0.0763782280864199
2008-03,0.118979583319553,0.0462493281271927,0.0131020648134984,0.0317737912214263,0.0819993815209803
2008-04,0.0433303303402887,0.0357766272951749,0.00362350821560792,0.0365614710172683,0.0771922580516764
2008-05,0.0290392411391954,-0.00204906346668993,0.0304274867056147,0.0400995573110161,0.0734436691579752
